criticName,isTopCritic,firstReview,latestReview,critic_id
Morgan Rojas,False,2018-08-06,2021-12-02,7093
Munya Vomo,False,2016-03-18,2016-10-14,7098
Murray Robertson,False,2012-12-17,2012-12-17,7101
Mythily Ramachandran,False,2020-02-20,2023-01-04,7107
Nabila Hatimy,False,2020-07-06,2020-07-17,7111
Nadia Attia,False,2016-10-21,2017-09-19,7112
Nadia Attia,True,2012-04-02,2012-04-02,7112
Nadir Samara,False,2023-01-11,2023-01-11,7119
Nanciann Cherry,False,2014-08-20,2023-01-20,7124
Nancy Churnin,True,2000-01-01,2017-03-15,7126
Nando Salvá,False,2017-08-07,2022-12-05,7135
Naomi Barnwell,False,2018-11-06,2018-11-06,7136
Naomi Soanes,False,2019-02-22,2019-04-04,7139
Narinder Flora,False,2018-12-12,2018-12-12,7141
Natalie Stone,False,2015-02-22,2015-02-22,7154
Natalie Zutter,False,2019-11-12,2020-02-21,7155
Natasha Aitken,True,2006-04-01,2006-04-01,7156
Natasha Bullen,False,2018-11-05,2018-11-05,7158
Natasha Hodgson,False,2012-10-27,2018-11-06,7159
Natasha Jagger,True,2022-09-09,2022-09-09,7160
Nate Fisher,False,2017-12-19,2017-12-19,7165
Nate Fisher,True,2016-09-01,2016-09-01,7165
Nate Yapp,False,2002-08-12,2003-08-02,7167
Nathan Ditum,False,2013-02-20,2013-07-30,7174
Nathan Lee,False,2007-07-03,2010-07-06,7179
Nathan Lee,True,2006-01-05,2020-04-24,7179
Nathan McVay,False,2017-01-23,2017-03-12,7182
Nathan Rabin,False,2013-07-11,2015-04-17,7185
Nathan Rabin,True,2003-05-13,2022-04-05,7185
Nathanael Smith,False,2013-06-24,2013-06-24,7190
Neal Pollack,False,2019-11-27,2022-02-09,7198
Ned Martel,True,2004-12-27,2006-02-27,7201
Neil Alcock,False,2012-10-22,2016-07-11,7207
Neil Alcock,True,2013-07-15,2013-09-16,7207
Neil Bastian,True,2008-04-08,2008-04-08,7209
Neil Cohen,False,2004-12-01,2007-08-09,7210
Neil Genzlinger,True,2006-03-02,2020-03-04,7211
Neil Jeffries,False,2007-06-29,2007-06-29,7212
Neil Jeffries,True,2000-01-01,2013-06-26,7212
Neil Norman,False,2009-09-18,2014-05-22,7218
Neil Norman,True,2000-01-01,2023-02-14,7218
Neil Pond,False,2011-09-08,2022-12-20,7220
Neil Smith,False,2002-11-22,2022-12-16,7222
Neil Smith,True,2001-04-16,2008-04-25,7222
Neil Soans,False,2017-10-19,2022-09-13,7224
Neil Spencer,False,2009-12-18,2011-01-10,7225
Neil Springer,False,2007-03-09,2008-03-14,7226
Nell Frizzell,True,2009-12-04,2011-07-21,7232
Nell Minow,True,2000-01-01,2023-03-10,7233
Neon Kelly,True,2007-08-24,2009-07-10,7238
Nestor Hidalgo,False,2019-03-28,2020-06-23,7240
Nev Pierce,False,2007-01-12,2008-09-19,7241
Nev Pierce,True,2001-05-11,2015-11-22,7241
Nguyên Lê,False,2017-06-30,2022-03-13,7248
Nguyên Lê,True,2018-10-12,2018-10-12,7248
Niall Browne,False,2015-11-02,2022-04-15,7250
Nicholas Barber,False,2007-01-28,2021-09-10,7253
Nicholas Barber,True,2009-02-10,2022-12-17,7253
Nicholas Bell,False,2018-08-25,2022-12-19,7255
Nick Bradshaw,True,2006-02-09,2018-07-10,7269
Nick Cramp,True,2001-04-16,2001-10-30,7271
Nick Curtis,True,2007-02-16,2015-06-09,7272
Nick Davis,False,1998-03-20,2014-08-06,7273
Nick Davis,True,2019-03-21,2019-03-21,7273
Nick Dawson,True,2020-08-05,2020-08-05,7275
Nick De Semlyen,True,2003-04-23,2022-12-13,7276
Nick Deigman,False,2010-02-16,2015-04-09,7277
Nick Dent,False,2008-12-19,2017-12-13,7278
Nick Dent,True,2018-06-14,2018-06-14,7278
Nick Evan-Cook,False,2019-03-06,2019-05-10,7280
Nick Hasted,False,2009-03-06,2023-01-23,7282
Nick Hasted,True,2010-04-30,2011-10-13,7282
Nick Hilditch,True,2001-04-17,2002-04-17,7284
Nick Hilton,False,2018-11-15,2018-12-01,7285
Nick James,False,2022-09-11,2022-09-11,7286
Nick James,True,2014-02-14,2017-08-30,7286
Nick Levine,False,2011-07-14,2021-06-14,7289
Nick Newman,False,2016-02-22,2022-12-13,7292
Nick Newman,True,2014-07-24,2014-07-24,7292
Nick Nunziata,False,2000-01-01,2018-09-28,7294
Nick Pope,False,2018-10-17,2018-10-17,7300
Nick Reilly,False,2017-09-05,2021-04-29,7303
Nick Rogers,False,2003-06-24,2022-12-20,7306
Nick Romano,False,2015-02-05,2018-10-29,7307
Nick Schager,True,2002-06-18,2022-12-16,7309
Nick Setchfield,False,2009-02-27,2014-07-25,7310
Nick Venable,False,2015-10-26,2015-10-26,7315
Nicky Clarke,False,2010-06-03,2010-06-03,7317
Nicola Austin,False,2019-09-06,2022-08-03,7321
Nicola Balkind,False,2010-11-29,2013-02-20,7322
Nicola Christie,True,2012-12-10,2012-12-10,7323
Nicolas Lacroix,False,2002-11-12,2008-02-29,7326
Nicolas Rapold,False,2016-04-19,2017-03-07,7327
Nicolas Rapold,True,2009-04-01,2022-02-10,7327
Nicole Ackman,False,2021-01-30,2023-01-15,7330
Nicole Arthur,True,2001-05-04,2004-06-04,7331
Nicole Drum,False,2021-10-14,2021-10-14,7335
Nicole Herrington,True,2012-11-30,2017-04-06,7336
Nicolette Lennox,False,2017-06-30,2017-07-26,7341
Nicolás Delgadillo,False,2019-08-17,2022-12-21,7342
Nigel Andrews,True,2007-07-13,2023-03-28,7345
Nigel Floyd,False,2009-09-18,2019-04-26,7346
Nigel Floyd,True,2006-01-26,2015-04-09,7346
Nigel M. Smith,False,2016-11-18,2016-11-18,7350
Nigel M. Smith,True,2015-07-24,2016-11-12,7350
Nihit Bhave,False,2017-10-19,2017-11-06,7353
Nikhat Kazmi,False,2015-07-14,2020-08-10,7356
Niki Boyle,False,2012-04-05,2014-06-25,7357
Nikki Baughan,False,2014-10-06,2022-10-12,7359
Nina Caplan,True,2002-03-05,2010-03-05,7367
Nina Darnton,True,2003-05-21,2003-05-21,7369
Nina Garin,False,2000-01-01,2015-05-14,7370
Noah Berlatsky,False,2017-06-29,2023-04-06,7373
Noah Berlatsky,True,2004-07-30,2019-08-28,7373
Noah Davis,False,2000-06-01,2002-12-01,7375
Noah Gittell,False,2014-04-10,2023-04-04,7376
Noah Lee,False,2013-01-08,2014-10-14,7377
Noam Friedlander,False,2009-08-14,2009-08-21,7379
Noel Ceballos,False,2018-12-17,2018-12-17,7381
Noel Murray,True,2000-01-01,2023-02-02,7383
Noel Taylor,False,2021-03-29,2023-03-31,7384
Nomad,False,2007-09-19,2010-06-17,7385
Nora Sayre,True,2003-05-21,2005-05-09,7390
Norene Cashen,False,2013-08-04,2014-05-08,7392
Norm Schrager,False,2000-01-01,2022-09-08,7394
Norman Wilner,False,2010-08-20,2022-02-17,7400
Norman Wilner,True,2001-02-05,2023-02-02,7400
Nur Syahindah Ishak,False,2019-01-15,2019-01-15,7404
Nuria Vidal,False,2022-07-20,2022-07-20,7405
Néstor Burtone,False,2016-04-25,2019-05-23,7406
Oli Palmer,False,2016-07-11,2016-07-11,7416
Oliver Good,True,2011-10-13,2011-12-14,7420
Oliver Lyttelton,False,2013-03-08,2016-10-10,7422
Oliver Lyttelton,True,2013-09-12,2014-08-28,7422
Oliver Pfeiffer,False,2015-05-13,2017-01-12,7424
Oliver Wainwright,True,2019-09-10,2019-09-10,7425
Olivia Luder,True,2019-05-14,2019-05-25,7429
Olivia Marks,False,2017-12-21,2017-12-21,7430
Olly Richards,False,2008-08-18,2022-10-17,7435
Olly Richards,True,2001-06-01,2022-08-03,7435
Orla Cunnane,True,2011-07-28,2011-09-16,7443
Orlando Maldonado,False,2017-04-17,2021-09-13,7445
Orlando Parfitt,False,2008-02-07,2010-03-15,7446
Oscar Uriel,False,2015-04-20,2017-09-14,7450
Oswaldo Betancourt Lozano,False,2015-04-20,2018-10-15,7451
Oti Rodríguez Marchante,False,2019-07-17,2019-07-17,7452
Owen Gleiberman,True,1990-07-18,2023-03-28,7457
Owen McNally,False,2018-04-23,2022-05-05,7458
Owen Nicholls,False,2012-06-14,2021-05-19,7459
Owen Richards,False,2020-01-10,2020-01-10,7460
Owen Williams,True,2013-08-12,2015-03-26,7461
Oz,False,1997-06-01,2008-01-15,7462
P. Ignatieff,False,2000-01-01,2003-04-18,7464
PJ Nabarro,False,2018-10-30,2022-03-01,7469
Pablo De Vita,False,2023-03-08,2023-03-08,7470
Pablo O. Scholz,False,2015-04-30,2023-03-06,7473
Pablo Villaça,False,2002-05-30,2023-03-04,7475
Pablo Villaça,True,2013-05-30,2013-05-30,7475
Paddy Kehoe,False,2016-07-19,2020-02-19,7477
Paj Sandhu,False,2010-10-22,2011-08-23,7481
Pallabi Dey Purkayastha,False,2019-05-24,2021-04-06,7482
Pam Gelman,False,2007-10-22,2007-10-22,7483
Pam Grady,False,2000-01-01,2022-12-21,7484
Pam Grady,True,2007-08-03,2007-11-21,7484
Pamela Bruce,True,2000-01-01,2003-10-01,7487
Pat Kramer,False,2000-01-01,2002-06-05,7507
Pat Padua,False,2018-08-27,2022-07-05,7510
Pat Padua,True,2016-10-13,2021-08-18,7510
Pat St. Germain,False,2004-02-25,2004-04-16,7514
Patricia S. McCormick,True,2000-01-01,2003-05-20,7520
"Patrick ""Flick"" Harrison",False,2002-12-08,2002-12-08,7522
Patrick Bromley,False,2018-10-30,2020-04-23,7523
Patrick Cavanaugh,False,2019-05-19,2022-12-08,7525
Patrick Cooper,False,2014-10-01,2016-02-18,7527
Patrick Cremona,False,2022-09-29,2022-09-29,7528
Patrick Gamble,False,2015-12-03,2020-07-17,7533
Patrick Humphries,True,2015-02-22,2015-02-22,7540
Patrick Kolan,False,2008-06-13,2017-08-17,7542
Patrick Marmion,False,2009-03-27,2009-04-03,7545
Patrick McDonald,False,2020-03-13,2023-02-25,7546
Patrick Peters,True,2001-02-07,2014-06-30,7548
Patrick Smith,True,2012-08-09,2019-03-01,7551
Patrick Sproull,False,2019-08-23,2019-08-23,7552
Patrick Taylor,False,2019-05-17,2019-06-17,7555
"Paul ""Nomad"" Nicholasi",False,2010-08-02,2011-09-30,7564
Paul Arendt,False,2002-06-20,2004-05-24,7565
Paul Arendt,True,2005-01-25,2008-05-02,7565
Paul Brenner,False,2007-09-06,2017-02-02,7571
Paul Brownfield,True,2003-04-24,2003-04-24,7572
Paul Brunick,True,2010-12-27,2014-10-20,7573
Paul Byrnes,True,2003-03-07,2023-01-21,7574
Paul Casserly,False,2016-04-14,2017-06-15,7577
Paul Clinton (Boxoffice),False,2000-12-18,2012-10-25,7579
Paul Dale,False,2019-03-01,2019-04-26,7584
Paul Eksteen,False,2016-05-13,2017-06-30,7588
Paul Ennis,False,2015-09-14,2018-09-06,7589
Paul F Cockburn,False,2016-07-11,2016-07-11,7590
Paul Fairclough,True,2008-07-31,2014-07-17,7591
Paul Gallagher,False,2008-01-22,2014-06-19,7596
Paul Kalina,True,2009-09-03,2009-09-03,7605
Paul M. Bradshaw,False,2012-02-17,2021-04-23,7609
Paul M. Bradshaw,True,2011-12-21,2011-12-21,7609
Paul MacInnes,True,2013-09-06,2015-01-05,7611
Paul Matwychuk,False,2002-09-17,2005-01-04,7613
Paul McGuire Grimes,False,2019-11-20,2022-12-23,7614
Paul Mount,False,2015-07-08,2022-11-30,7617
Paul O'Callaghan,False,2000-01-01,2000-01-01,7619
Paul O'Callaghan,True,2011-04-28,2018-11-14,7619
Paul Salfen,False,2002-06-30,2022-12-24,7625
Paul Scantlebury,False,2010-05-25,2015-06-23,7627
Paul Tatara,True,2000-01-01,2023-01-20,7633
Paul Trandahl,False,2011-01-02,2011-01-02,7636
Paul Verhoeven,False,2011-02-02,2016-12-14,7638
Paul Weedon,True,2011-11-03,2012-02-23,7640
Paul Whitington,False,2014-02-05,2023-02-03,7644
Paula Arantzazu Ruiz,False,2016-04-05,2020-11-03,7646
Paula Farmer,False,2000-01-01,2018-12-28,7647
Paula Fleri-Soler,False,2019-02-08,2020-02-28,7648
Paula Vázquez Prieto,False,2017-10-31,2022-09-30,7652
Pauline McLeod,False,2012-09-30,2012-09-30,7656
Peg Aloi,False,2002-03-24,2021-02-06,7660
Penny Walker,True,2014-09-18,2014-09-18,7669
Pere Vall,False,2021-10-26,2021-10-26,7672
Perri Nemiroff,True,2010-08-11,2022-12-13,7673
Perry Seibert,False,2008-10-09,2019-03-30,7674
Pete Croatto,False,2000-01-01,2009-12-15,7679
Pete Hammond,False,2006-08-05,2022-12-16,7680
Pete Vonder Haar,False,2002-12-08,2023-01-19,7683
Pete Vonder Haar,True,2013-02-19,2017-03-28,7683
Peter Aspden,True,2009-09-04,2022-01-22,7686
Peter Bradshaw,True,1998-12-04,2023-04-05,7691
Peter Calder,False,2006-12-30,2016-08-18,7694
Peter Freedman,False,2014-02-12,2019-03-26,7700
Peter Galvin,False,2008-09-12,2016-11-21,7702
Peter Galvin,True,2021-03-16,2021-03-16,7702
Peter Goddard,True,2000-01-01,2004-07-23,7704
Peter Gray,False,2019-05-01,2023-02-03,7706
Peter Hall,False,2010-04-30,2017-03-15,7707
Peter Hall,True,2015-09-10,2015-09-10,7707
Peter Hanson,False,2004-07-03,2005-06-25,7709
Peter Hartlaub,True,2003-08-29,2019-09-24,7710
Peter Howell,False,2021-07-13,2021-07-13,7715
Peter Howell,True,2000-01-01,2023-02-15,7715
Peter Keough,False,2000-01-01,2023-03-29,7719
Peter Keough,True,2002-04-15,2021-02-28,7719
Peter Lowry,False,2004-01-06,2005-12-06,7724
Peter Rainer,True,1999-09-10,2023-03-31,7733
Peter Sobczynski,False,2003-06-25,2022-04-24,7739
Peter Sobczynski,True,2013-01-25,2022-05-20,7739
Peter Stack,False,2021-11-11,2023-01-11,7741
Peter Stack,True,2000-01-01,2023-01-11,7741
Peter Suderman,True,2015-10-29,2017-03-16,7743
Peter Travers,True,2000-01-01,2023-01-24,7747
Peter Vamos,False,2000-01-01,2000-01-01,7749
Peter Whittle,True,2009-02-19,2009-08-24,7752
Phelim O'Neill,True,2007-06-16,2012-09-06,7756
Phil Brown,False,2015-08-14,2020-04-29,7757
Phil Brown,True,2012-09-10,2014-05-23,7757
Phil Contrino,False,2008-05-19,2010-09-10,7761
Phil Guie,False,2019-03-21,2022-09-25,7765
Phil Hall,False,2001-09-07,2016-12-21,7766
Phil Hoad,True,2015-05-21,2022-06-06,7770
Phil Villarreal,False,2001-07-25,2022-12-28,7777
Phil W. Bayles,False,2019-02-07,2020-03-04,7778
Phil W. Bayles,True,2016-04-21,2016-04-21,7778
Philip Booth,False,2000-01-01,2014-08-19,7780
Philip Concannon,False,2010-02-02,2018-12-12,7781
Philip Concannon,True,2017-06-13,2017-06-13,7781
Philip De Semlyen,True,2010-04-15,2022-12-13,7783
Philip French,False,2001-08-10,2023-03-29,7785
Philip French,True,2001-12-02,2022-08-23,7785
Philip Horne,True,2004-09-01,2014-05-05,7788
Philip Kemp,False,2007-01-26,2017-10-03,7791
Philip Kemp,True,2002-03-05,2020-03-27,7791
Philip Martin,False,2002-07-24,2021-01-23,7797
Philip Thomas,True,2000-01-01,2020-08-10,7801
Philip Wilding,True,2008-11-21,2011-11-18,7802
Philipp Engel,False,2019-11-12,2023-01-17,7805
Philippa Hawker,True,2005-05-13,2023-03-14,7806
Philippa Warr,False,2010-10-20,2010-10-20,7808
Phillip Lopate,True,2006-06-15,2018-03-19,7810
Phillipa Bloom,True,2008-04-09,2008-04-09,7812
Phillipp Engel,False,2017-11-14,2018-01-09,7813
Phumlani S Langa,False,2019-03-06,2020-01-08,7820
Phuong Le,True,2021-09-27,2022-08-16,7821
Piers Beckley,True,2000-01-01,2001-10-08,7826
Pilar Cuesta,False,2019-04-18,2019-11-19,7831
Polly Conway,False,2014-09-05,2014-09-05,7834
Polly M. Robertus,False,2011-01-02,2011-01-02,7835
Poppy-Jay Palmer,False,2015-05-07,2018-05-18,7839
Prahlad Srihari,False,2020-07-24,2022-08-29,7841
Preston Barta,False,2019-03-29,2022-12-23,7845
Preston Jones,True,2006-10-22,2017-01-19,7846
Princess Weekes,False,2017-11-16,2021-09-09,7847
Priya Joshi,False,2017-10-30,2017-10-30,7850
Quentin Curtis,False,2013-06-18,2021-03-17,7856
Quentin Curtis,True,2014-08-15,2023-02-14,7856
Quentin Falk,False,2022-03-08,2023-02-14,7858
Quim Casas,False,2015-08-04,2019-12-23,7860
R. A. Bell,False,2003-06-06,2003-06-06,7863
R. Kurt Osenlund,True,2011-08-11,2015-07-01,7867
Raakhee Mirchandani,True,2016-06-29,2016-09-21,7871
Raam Tarat,False,2005-10-29,2014-02-07,7872
Rachael Biggs,False,2007-07-23,2007-08-22,7873
Rachael Harper,False,2020-07-07,2020-09-03,7874
Rachel Bowles,False,2014-03-07,2017-03-01,7878
Rachel Brook,False,2019-02-26,2019-06-15,7879
Rachel Chan,False,2017-09-19,2017-09-20,7880
Rachel Deahl,False,2000-01-01,2004-04-16,7885
Rachel Gordon,False,2000-01-01,2010-12-16,7887
Rachel Heine,False,2017-09-06,2017-09-06,7888
Rachel LaBonte,False,2020-10-21,2022-04-02,7892
Rachel Leishman,False,2018-12-21,2022-11-30,7894
Rachel Olding,True,2010-06-30,2010-06-30,7897
Rachel Saltz,True,2007-01-12,2012-11-01,7898
Rachel Wagner,False,2019-01-04,2023-01-09,7903
Rachel Wheeler,False,2012-07-05,2012-07-05,7905
Rachel Wood,False,2012-12-20,2012-12-20,7906
Rachit Gupta,False,2015-04-10,2019-10-02,7907
Radheyan Simonpillai,True,2009-03-23,2022-12-16,7908
Radio Times Staff,False,2020-05-06,2020-05-06,7909
Rafael Guilhem,False,2018-09-17,2018-09-17,7910
Rafael Paz,False,2015-06-11,2021-01-19,7913
Rafaela Sales Ross,False,2020-09-18,2021-09-04,7917
Rafe Telsch,False,2004-03-11,2007-11-30,7918
Rahul Desai,False,2015-04-10,2023-02-09,7922
Ralph Brave,False,2002-10-10,2002-10-10,7928
Randall King,False,2000-01-01,2022-12-30,7933
Randy Cordova,True,2002-07-14,2019-11-07,7937
Randy Meeks,False,2022-05-19,2023-01-28,7939
Randy Shulman,False,2003-12-19,2019-08-08,7943
Randy White,False,2011-01-02,2011-01-02,7944
Raoul Hernandez,True,2008-04-03,2008-04-03,7947
Raphael Abraham,True,2011-11-03,2022-09-05,7948
Rashid Irani,False,2013-05-23,2020-02-10,7951
Ray Greene,False,2000-01-01,2021-09-13,7959
Reagan Gavin Rasquinha,False,2015-04-09,2017-11-18,7965
Rebeca Salas,False,2015-04-24,2015-10-23,7966
Rebecca Barry Hill,False,2006-12-30,2014-06-22,7968
Rebecca Ellis,True,2012-11-01,2014-10-02,7973
Rebecca Garson,False,2007-12-13,2007-12-13,7975
Rebecca Hawkes,True,2015-03-26,2017-06-08,7978
Rebecca Lake,False,2010-01-28,2010-06-11,7982
Rebecca Lewis,False,2017-09-05,2019-09-11,7986
Rebecca Nicholson,True,2009-08-24,2009-08-24,7991
Regina García de Alba,False,2015-08-20,2016-02-18,8005
Rendy Jones,False,2018-08-24,2022-12-30,8014
Rene Rodriguez,False,2019-10-29,2019-10-29,8016
Rene Rodriguez,True,2000-01-01,2023-03-31,8016
Renee Schonfeld,False,2007-10-22,2019-07-17,8021
Renuka Vyavahare,False,2015-04-23,2023-02-04,8025
Reza Noorani,False,2017-10-20,2018-11-30,8033
Rhian Daly,False,2021-06-14,2021-06-16,8034
Rhys Bowen Jones,False,2021-02-01,2022-09-09,8038
Rhys Handley,False,2019-01-14,2019-02-12,8039
Rhys Tarling,False,2019-09-26,2019-10-09,8040
Ricardo Rosado,False,2019-11-07,2023-01-21,8043
Rich Cline,False,2001-12-10,2023-02-13,8044
Rich Phippen,False,2000-01-01,2022-01-14,8049
Richard C. Walls,False,2001-10-19,2014-05-27,8054
Richard Corliss,False,2019-07-19,2022-09-07,8058
Richard Corliss,True,2000-01-01,2023-02-02,8058
Richard Cotton,False,2002-10-30,2002-10-30,8060
Richard Crouse,False,2021-01-29,2023-03-16,8061
Richard Eder,True,2005-05-09,2005-05-09,8064
Richard Edwards,False,2009-05-27,2015-02-03,8065
Richard Godwin,True,2014-08-15,2015-08-07,8071
Richard Haridy,False,2013-11-25,2014-12-07,8073
Richard Harrington,True,2000-01-01,2023-03-31,8074
Richard James Havis,False,2006-12-01,2022-08-23,8077
Richard James Havis,True,2003-06-19,2008-01-08,8077
Richard John,False,2000-01-01,2000-01-01,8080
Richard Jordan,False,2011-02-22,2019-09-27,8081
Richard Kattan,False,2010-04-08,2011-02-23,8082
Richard Luck,False,2003-05-24,2014-09-09,8093
Richard Luck,True,2002-04-15,2004-07-20,8093
Richard Matthews,False,2009-08-21,2009-08-21,8095
Richard Mowe,False,2004-10-31,2012-04-15,8096
Richard Nilsen,True,2002-04-12,2011-10-06,8101
Richard Phippen,False,2021-04-22,2021-05-04,8104
Richard Roeper,True,2000-01-01,2023-02-10,8108
Richard Schickel,False,2013-01-08,2022-06-21,8110
Richard Schickel,True,2000-01-01,2023-01-24,8110
Richard Whittaker,True,2015-09-11,2022-12-22,8119
Richard Williams,True,2014-08-18,2023-02-02,8120
Richard von Busack,False,2003-11-24,2020-01-14,8124
Richelle Jackson,False,2012-03-28,2012-03-30,8125
Rick Bentley,False,2000-12-08,2023-03-14,8126
Rick Bentley,True,2009-01-16,2009-01-16,8126
Rick Kisonak,False,2002-12-08,2022-11-01,8132
Rick Schultz,False,2002-06-05,2002-06-05,8141
Rima Sabina Aouf,False,2011-10-12,2015-02-17,8146
Rita Kempley,True,2000-01-01,2023-02-15,8149
Ro Moore,False,2022-03-05,2022-10-15,8151
Rob Beames,False,2011-09-09,2012-03-01,8154
Rob Blackwelder,False,2000-01-01,2011-04-04,8155
Rob Boylan,False,2009-01-09,2020-04-29,8156
Rob Carnevale,False,2012-04-02,2020-01-30,8160
Rob Daniel,False,2007-10-05,2017-07-27,8161
Rob Dean,False,2017-09-28,2022-12-21,8162
Rob Fraser,True,2003-04-23,2011-03-29,8163
Rob Garratt,False,2015-05-08,2017-02-23,8164
Rob Humanick,False,2007-07-03,2014-11-08,8167
Rob Humanick,True,2006-08-14,2014-09-04,8167
Rob James,False,2007-11-23,2017-04-19,8170
Rob Leane,False,2017-10-26,2019-08-01,8171
Rob Mackie,True,2007-03-03,2007-03-03,8175
Rob Power,False,2011-12-22,2012-09-28,8179
Rob Reid,False,2015-01-05,2015-01-05,8181
Rob Thomas,False,2002-06-14,2022-12-21,8185
Rob Vaux,False,2001-10-24,2019-11-09,8186
Rob Young,False,2018-02-06,2018-02-06,8188
Robbie Collin,True,2009-01-23,2022-12-16,8189
Robert Abele,False,2003-12-18,2006-09-05,8194
Robert Abele,True,2006-01-19,2022-08-31,8194
Robert Beames,False,2014-12-08,2014-12-08,8200
Robert Colvile,True,2015-01-01,2015-01-01,8207
Robert Davis,False,2008-06-02,2019-04-10,8210
Robert Faires,True,2000-01-01,2000-01-01,8217
Robert Hanks,True,2005-03-07,2017-11-15,8223
Robert Kojder,False,2013-10-30,2023-01-11,8238
Robert Learner,False,2005-12-06,2005-12-06,8240
Robert Marley,False,2000-01-01,2003-04-08,8244
Robert Martin,False,2016-11-04,2021-01-13,8245
Robert Nuñez,False,2000-01-01,2015-02-22,8251
Robert P. Laurence,False,2018-03-12,2018-03-12,8253
Robert Philpot,True,2000-01-01,2023-02-02,8255
Robert Roten,False,1999-12-21,2023-02-09,8257
Robert Strohmeyer,False,2000-01-01,2006-01-16,8263
Robert W. Butler,False,2000-01-01,2023-03-31,8267
Robert W. Butler,True,2006-12-15,2006-12-15,8267
Roberto Sadovski,True,2004-08-13,2008-02-22,8273
Robin Clifford,False,2000-01-01,2022-12-22,8276
Robin Karney,False,2014-06-18,2014-06-18,8279
Robin Rauzi,True,2000-01-01,2002-06-14,8282
Rochelle Siemienowicz,False,2014-08-01,2017-12-27,8290
Rod Liddle,True,2009-03-31,2009-03-31,8297
Rod Yates,False,2008-03-20,2010-12-07,8300
Rodney Chester,False,2008-06-07,2009-06-24,8302
Roe McDermott,False,2014-05-28,2020-01-24,8307
Roger Clarke,False,2007-09-15,2007-09-15,8309
Roger Clarke,True,2011-06-28,2022-11-01,8309
Roger Ebert,True,2000-01-01,2022-07-11,8311
Roger Friedman,False,2006-02-28,2022-10-01,8313
Roger Friedman,True,2014-12-18,2014-12-18,8313
Roger Greenspun,True,2003-05-21,2018-11-19,8316
Roger Moore,False,2000-01-01,2023-01-30,8318
Roger Moore,True,1995-11-22,2014-07-29,8318
Roger Salvans,False,2017-10-31,2019-12-26,8320
Roger Tennis,False,2004-04-09,2021-01-14,8322
Rohan Naahar,False,2015-10-09,2022-12-31,8323
Rohit Vats,False,2015-05-31,2018-02-23,8324
Ron Hogan,False,2012-02-18,2019-03-28,8335
Ron Wells,False,2002-12-08,2006-07-22,8341
Ron Wilkinson,False,2005-03-31,2021-03-12,8343
Ronak Kotecha,False,2019-03-29,2022-04-12,8345
Ronald Bergan,False,2018-06-07,2019-11-20,8346
Rory L. Aronsky,False,2004-10-19,2009-12-03,8352
Rosa Parra,False,2021-05-22,2022-07-02,8356
Rosalind Bentley,True,2022-01-22,2023-01-10,8358
Rosalynn Try-Hane,False,2018-08-20,2023-02-23,8360
Rosamund Witcher,False,2009-03-28,2010-02-26,8361
Rosamund Witcher,True,2001-06-06,2008-11-28,8361
Rosanna Chianta,False,2009-08-07,2009-08-07,8363
Rosemary Deller,False,2019-01-25,2019-01-25,8370
Rosie Fletcher,False,2009-06-12,2021-06-29,8371
Rosie Knight,False,2017-10-24,2022-10-05,8372
Ross Bennett,True,2007-03-31,2008-04-11,8375
Ross Bonaime,False,2015-07-02,2022-12-16,8376
Ross Hamilton,False,2015-09-02,2015-09-02,8378
Ross Jones-Morris,False,2012-10-05,2013-04-28,8379
Ross McIndoe,False,2015-06-26,2022-03-17,8381
Ross Miller,False,2014-01-22,2019-11-22,8382
Ross Ruediger,False,1983-10-07,2011-02-26,8384
Ross Williams,False,2002-12-08,2005-03-08,8385
Roxana Hadadi,True,2016-08-01,2021-09-01,8390
Roz Laws,False,2010-02-02,2015-11-16,8401
Rubén Lardín,False,2019-07-17,2019-07-17,8407
Rubén Romero Santos,False,2016-10-04,2020-10-22,8409
Rucha Sharma,False,2019-07-10,2019-07-10,8411
Rumsey Taylor,False,2002-04-03,2011-12-20,8416
Rumsey Taylor,True,2006-05-24,2006-05-24,8416
Rupert Hawksley,True,2014-09-18,2016-09-01,8418
Russ Fischer,False,2015-10-13,2020-08-10,8422
Russ Fischer,True,2016-07-15,2016-08-26,8422
Russ Simmons,False,2020-07-23,2023-01-06,8425
Russell Baillie,False,2001-02-27,2017-02-28,8427
Russell Clark,False,2009-12-18,2009-12-18,8429
Russell Cook,False,2018-11-06,2019-02-09,8430
Russell Edwards,False,2012-06-08,2015-01-29,8432
Russell Edwards,True,2007-04-14,2012-01-18,8432
Russell Lewin,False,2010-10-19,2014-04-14,8436
Russell Smith,True,2000-01-01,2004-07-25,8441
Ruth Carruthers,True,2009-05-15,2009-05-15,8444
Ruth Ford,False,2007-10-19,2007-10-19,8446
Ruth Maramis,False,2019-03-02,2023-03-03,8450
Ryan Cracknell,False,2000-01-01,2013-12-02,8456
Ryan E. Smith,False,2019-03-30,2019-03-30,8458
Ryan Gilbey,True,2002-11-05,2023-02-02,8459
Ryan Kisiel,False,2016-12-15,2016-12-15,8462
Ryan Lattanzio,False,2014-03-27,2015-06-18,8464
Ryan Rotten,False,2005-12-02,2006-01-12,8472
S. James Snyder,True,2009-08-12,2011-11-17,8484
S. Jhoanna Robledo,False,2007-10-22,2017-05-12,8485
S. K. List,False,2019-11-19,2019-11-19,8486
